LICENSE#,FULL NAME,DBA NAME,LICENSE TYPE,DESCRIPTION,STATUS,PROCESSED DATE,START DATE,EXPIRE DATE,INACTIVE DATE,INSPECTOR NAME,MILESTONE DATE,MILESTONE,PROPERTY TYPE,SITE LOCATION,ZIP,COMPANY TYPE,#EMPLOYEES,#VEHICLES,#STANDS,#SEATS,#UNITS,TYPE OF BUSINESS,COUNCIL DISTRICT,BID AREA,APPLICATION DESCRIPTION,STATE LICENSE#,HOME BASED,OUTSIDE CITY,CLASS DESCRIPTION,BUSN LICENSE EXEMPT,Shape,FPEXEMPT,FPCITYFAC,CETOTALUNITS,CENSUSTRACT,HEDISCOUNT,HEPROGRAMELEMENT,HEPROGRAMELEMENTDESC,HEWATERAMOUNT,HEHAZMATAMOUNT,HEEPANUMBER,HEEVENTSTART,HEONETIMEPERMIT,HEEVENTEND,HEPERMITTYPE,HEPERMITTYPEDESC,HEEVENTNAME,HEEXEMPT,COMMENTS,OBJECTID
BU07051283,CSC HOLDINGS LLC,,BU,Commercial/Industrial Space  Rental,Active,1.23E+12,5.00E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,6164  CHERRY AVE,90805,CORP,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103402
BU07051300,PREMSAK AND SAMROUI NOIBOONSOOK,,BU,Commercial/Industrial Space  Rental,Active,6.43E+11,6.43E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,"6173  CHERRY AVE  6173,6175 Cherry Ave",90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103404
BU02086202,EMERALD FIELD LLC,,BU,Apartment House,Active,1.15E+12,1.14E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,26 E PLYMOUTH ST,90805,SOLE,0,0,0,0,9,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103472
BU02084135,PATRICIA & GERARDO HERNANDEZ,,BU,Apartment House,Active,1.25E+12,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,317  57TH ST,90805,PARTNER,0,0,0,0,4,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103563
BU02084175,RAJESHWARI M DESHMUKH,,BU,Apartment House,Active,1.12E+12,1.12E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,222  SOUTH ST,90805,SOLE,0,0,0,0,15,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103568
BU02084190,LUIS M ORMONDE,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,175  57TH ST,90805,SOLE,0,0,0,0,13,Apartment House,8,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103569
BU02086091,WILLIAM L HOWARD,,BU,Apartment House,Active,9.34E+11,9.31E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,241 E PLYMOUTH ST,90805,SOLE,0,0,0,0,9,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103631
BU02086100,JAMES LANCASTER,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,259 E PLYMOUTH ST,90805,SOLE,0,0,0,0,9,Apartment House,8,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103632
BU02086110,FELICISIMO SARNO,,BU,Apartment House,Active,3.16E+11,3.16E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,276 E MARKET ST,90805,SOLE,0,0,0,0,9,Apartment House,8,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103633
BU02086121,RALPH J BARAHONA,,BU,Apartment House,Active,1.12E+12,1.12E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,315 E PLYMOUTH ST,90805,SOLE,0,0,0,0,4,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103635
BU02086163,ADRIAN VRCIC,,BU,Apartment House,Active,1.08E+12,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,140 E PLYMOUTH ST,90805,SOLE,0,0,0,0,9,Apartment House,8,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103637
BU02083950,EARL J AND PAMELIA K TROMBLEY,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,230  HULLETT ST,90805,PARTNER,0,0,0,0,8,Apartment House,9,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103639
BU02083973,SIMON KINGS,,BU,Apartment House,Active,1.15E+12,9.31E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,241  SOUTH ST,90805,SOLE,0,0,0,0,13,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103641
BU02083993,NHAN PHAM,,BU,Apartment House,Active,1.09E+12,8.97E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,5835  ELM AVE,90805,SOLE,0,0,0,0,6,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Apartment House,103646
BU02084020,GENE AND MILTON TRUST MABRY,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,477  SOUTH ST,90805,SOLE,0,0,0,0,16,Apartment House,9,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,103648
BU20203140,MARIA DEL PILAR PARADA,CHRISTINA'S BEAUTY SALON,BU,Barber/Beauty Shop Owner,Active,1.01E+12,1.01E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,3421 E ARTESIA BLVD,90805,SOLE,1,0,0,0,0,Barber/Beauty Shop Owner,9,,Change of Ownership,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Beauty Shop Owner,103679
BU20234435,SHIRAH M SCOTT,CLASS OF ELEGANCE HAIR DESIGNS,BU,Barber/Beauty Shop Owner,Active,1.26E+12,1.03E+12,1.56E+12,,EURODRI,1.54E+12,Renewed,COM,5407  CHERRY AVE,90805,PARTNER,2,0,0,0,0,Barber/Beauty Shop Owner,8,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Hair Salon,103966
BU07065811,PARAMOUNT MEDICAL DEV CO,,BU,Commercial/Industrial Space  Rental,Active,1.21E+12,4.85E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,6060  PARAMOUNT BLVD HOSPITAL,90805,CORP,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,104129
BU04069610,SAFETY CONSULTANT SERVICES INC,,BU,Consulting,Active,3.47E+11,3.47E+11,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,5518  LONG BEACH BLVD,90805,CORP,9,0,0,0,0,Consulting,8,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Consultants,104211
BU07046890,WILLIAM H AND MAXINE ROBERTSON,,BU,Commercial/Industrial Space  Rental,Active,5.00E+11,5.00E+11,1.57E+12,,EURODRI,1.53E+12,Renewed,COM,6095  ATLANTIC AVE,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,104483
BU07046931,LORETHA PENNIX,,BU,Commercial/Industrial Space  Rental,Active,1.21E+12,8.60E+11,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,6160  ATLANTIC AVE,90805,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,104492
BU07062441,"NUNO,ISRAEL & M LIVING TRUST ETAL",,BU,Commercial/Industrial Space  Rental,Active,1.36E+12,1.36E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,5130  LONG BEACH BLVD,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,104567
BU20100490,LORENZO VILLA,SOUTH LAND MOBILE SERVICE,BU,Mobile Services - Misc.,Active,9.78E+11,9.57E+11,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,COM,6461  CORONADO AVE,90805,PARTNER,0,1,0,0,0,Mobile Services - Misc.,9,,Change of Ownership,,No,No,Miscellaneous Mobile,No,,,,0,0,,,,,,,,,,,,,,Mobil Svc,104848
BU02083306,DARRYL & ANGEL BROWN,,BU,Apartment House,Active,1.37E+12,8.82E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,3491  ANDY ST,90805,SOLE,0,0,0,0,4,Apartment House,9,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,104938
BU07076571,KEN & POV Y CHAU,,BU,Commercial/Industrial Space  Rental,Active,1.21E+12,1.14E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,1202  SOUTH ST  5742 Orange Ave,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,105004
BU07076641,PETER HILL,,BU,Apartment House,Active,1.09E+12,4.92E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,1412  SOUTH ST,90805,SOLE,0,0,0,0,7,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,105013
BU03068040,ALLEN E ALEVY,WESTLAND TRAILER CITY,BU,Mobile Home Park,Active,2.55E+11,2.55E+11,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,6665  LONG BEACH BLVD,90805,SOLE,1,0,0,0,0,Mobile Home Park,9,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,,105102
BU07036444,VAREE INVESTMENT LLC,,BU,Commercial/Industrial Space  Rental,Active,1.16E+12,1.10E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,"5324  LONG BEACH BLVD  5322,24 Lbb & 11 E 53rd St",90805,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Comm Industrial Rental,105141
BU07041571,NIPA D & DEVANG R VORA,,BU,Commercial/Industrial Space  Rental,Active,1.35E+12,1.35E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,1082 E ARTESIA BLVD,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,105181
BU07041591,"OLIVER,BARBARA K TRUST ETAL",,BU,Commercial/Industrial Space  Rental,Active,1.36E+12,1.36E+12,1.54E+12,,EURODRI,1.54E+12,Pre-Renew,COM,1091 E ARTESIA BLVD  1091-1097 E Artesia,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,105184
BU00091310,JOAQUIN FELICIANO,LONG BEACH DANCE ACADEMY INTRA NAT ARTIST,BU,Dance Studio,Active,-1.45E+11,-1.45E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,727  SOUTH ST,90805,SOLE,1,0,0,0,0,Dance Studio,9,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,,105261
BU20208640,MANUEL MONTIEL,M & M UPHOLSTERY,BU,Upholstery Svc ??? Furn/Auto,Active,1.01E+12,1.01E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,6101  CHERRY AVE,90805,SOLE,2,0,0,0,0,Upholstery Svc ??? Furn/Auto,9,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Upholstery Of Furniture,105287
BU20208650,MANUEL MONTIEL,M & M PARTY RENTALS,BU,Rentals - Misc.,Active,1.01E+12,1.01E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,6101  CHERRY AVE,90805,SOLE,0,0,0,0,0,Rentals - Misc.,9,,New License,,No,No,Services,No,,,,0,0,,,,,,,,,,,,,,Party Rentals,105288
BU20208660,MANUEL MONTIEL,M & M VERTICAL BLINDS,BU,Retail Sales,Active,1.01E+12,1.01E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,6101  CHERRY AVE,90805,SOLE,0,0,0,0,0,Retail Sales,9,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Retail Of Window Blinds,105289
BU05040151,AMIT MASTER,,BU,Apartment House,Active,9.39E+11,4.00E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,3391  ANDY ST,90805,SOLE,0,0,0,0,4,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,105370
BU07046604,LAWRENCE & JANET TRUST VILLAFLOR,,BU,Commercial/Industrial Space  Rental,Active,1.08E+12,5.00E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,5912  ATLANTIC AVE  Includes 5908 Atlantic Ave,90805,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial Industrial Rental,105455
BU07046611,MOU FAMILY HOLDINGS LLC,,BU,Commercial/Industrial Space  Rental,Active,1.21E+12,1.18E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,5917  ATLANTIC AVE  5917-5925 1/2 Atlantic Ave,90805,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,105457
BU07042121,BHAJAN K MAKKAR,,BU,Commercial/Industrial Space  Rental,Active,1.04E+12,4.92E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,2421 E ARTESIA BLVD A,90805,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Comm Ind,105575
BU20000250,SAMSON PAUL GEDDAM,UNIQUE HOSIERY,BU,Retail Sales,Active,9.47E+11,7.32E+11,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,5616  ATLANTIC AVE,90805,SOLE,0,0,0,0,0,Retail Sales,8,,Change of Address,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Shoe/Clothing,105642
BU05092783,JACKSON PACIFIC,,BU,Apartment House,Active,1.05E+12,9.05E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,199  SOUTH ST,90805,SOLE,0,0,0,0,7,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Apartment House,105716
BU20033340,WILLIAM L UPSHAW,THE SCALE SHIPYARD/WARSHIP HULLS UNLIMITED,BU,Mail Order,Active,9.66E+11,9.66E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,RES,5866  ORANGE AVE 3,90805,PARTNER,2,0,0,0,0,Mail Order,9,,New License,,Yes,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,Mail Order Model Ships,105752
BU02082172,ANTHONY K MC ADOO,,BU,Apartment House,Active,1.07E+12,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,561  64TH ST,90805,SOLE,0,0,0,0,16,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,105787
BU02082251,JAMES E WOLF,C M A,BU,Apartment House,Active,8.67E+11,8.67E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,6255  ATLANTIC AVE,90805,SOLE,0,0,0,0,58,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Apartment House,105792
BU02082262,MELCAR INVESTMENTS,,BU,Apartment House,Active,1.38E+12,1.38E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,500  POPPY ST,90805,LLC,0,0,0,0,46,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,105794
BU07064521,495 E MARKET ST LLC,,BU,Commercial/Industrial Space  Rental,Active,1.12E+12,9.48E+11,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,495 E MARKET ST,90805,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Comm Industrial Rental,105820
BU07064531,FELIPE J RAMIREZ,,BU,Commercial/Industrial Space  Rental,Active,9.69E+11,4.92E+11,1.58E+12,,EURODRI,1.54E+12,Renewed,COM,507 E MARKET ST,90805,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,105822
BU07064541,"PAT & MICHAEL & MILES, JOSEPH MURPHY",,BU,Commercial/Industrial Space  Rental,Active,1.02E+12,4.92E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,621 E MARKET ST,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,105824
BU07064571,JOSE & MARIA ETAL SANDOVAL,,BU,Commercial/Industrial Space  Rental,Active,1.36E+12,1.36E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,711 E MARKET ST,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,105828
BU04006070,DEL TACO INC,DEL TACO RESTAURANT #103,BU,Restaurant & Ready to Eat Foods,Active,2.73E+11,2.73E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,3501  SOUTH ST,90805,CORP,12,0,0,0,0,Restaurant & Ready to Eat Foods,9,,New License,,No,No,Retailing,No,,,,0,0,,,,,,,,,,,,,,,106066
BU07075491,BRADMORE O OXNARD LTD,,BU,Commercial/Industrial Space  Rental,Active,1.05E+12,1.05E+12,1.55E+12,,EURODRI,1.52E+12,Renewed,COM,2860  SEABOARD LN,90805,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial Industrial Rental,106112
BU07046950,"RHODES, PATRICIA A TRUST",,BU,Commercial/Industrial Space  Rental,Active,5.00E+11,5.00E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,6184  ATLANTIC AVE  Includes 6184-6188 Atlantic Ave,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106166
BU07046961,MAC FARLANE CRAIG TR,,BU,Commercial/Industrial Space  Rental,Active,1.03E+12,1.01E+12,1.55E+12,,EURODRI,1.54E+12,Pre-Renew,COM,6190  ATLANTIC AVE,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial Industrial Rental,106168
BU04023124,CHRISTOPHER NSOR,,BU,Apartment House,Active,1.09E+12,8.74E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,5316  LINDEN AVE,90805,SOLE,0,0,0,0,7,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Apartment House,106197
BU04025630,GOLDEN STATE HUMANE SOCIETY,ANIMAL CARE CLINIC,BU,Veterinary Clinic without Boarding,Active,3.10E+11,3.10E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,555 E ARTESIA BLVD,90805,CORP,10,0,0,0,0,Veterinary Clinic without Boarding,9,,New License,,No,No,Professionals,Yes,,,,0,0,,,,,,,,,,,,,,,106206
BU07045851,EL CAMARON LLC,,BU,Commercial/Industrial Space  Rental,Active,1.01E+12,5.00E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,5368  ATLANTIC AVE  Includes 5368-5370 Atlantic Ave,90805,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106375
BU07045873,"CAPRIOTTI, PETER II CO TRUST",,BU,Commercial/Industrial Space  Rental,Active,1.22E+12,5.00E+11,1.57E+12,,EURODRI,1.53E+12,Renewed,COM,5385  ATLANTIC AVE  5385-95 Atlantic Ave,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106380
BU07076271,FLORA BRAL,,BU,Commercial/Industrial Space  Rental,Active,1.07E+12,1.06E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,"720  SOUTH ST  720,722 South St",90805,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commerical Space Leasing,106565
BU07076281,"FELICIANO,JOAQUIN & LIZA A TR",,BU,Commercial/Industrial Space  Rental,Active,1.36E+12,1.36E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,727  SOUTH ST,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial,106567
BU07076290,"LIMA, ANTONIO TRUST",,BU,Commercial/Industrial Space  Rental,Active,4.92E+11,4.92E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,807  SOUTH ST  809 South St,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106568
BU07076300,LARRY R MARKEY,,BU,Commercial/Industrial Space  Rental,Active,4.92E+11,4.92E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,815  SOUTH ST,90805,SOLE,0,0,0,0,0,Commercial/Industrial Space  Rental,9,,New License,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106569
BU02083362,THOMAS K TAING,,BU,Apartment House,Active,9.28E+11,9.05E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,3420  ANDY ST,90805,PARTNER,0,0,0,0,4,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106590
BU02083412,"BRASSARD, M G LIVING TRUST",,BU,Apartment House,Active,1.38E+12,1.38E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,6029  CHERRY AVE,90805,TRUST,0,0,0,0,6,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,Residential Rental,106594
BU02083450,RAYMOND TYLER,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,5946  ORANGE AVE,90805,PARTNER,0,0,0,0,6,Apartment House,9,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106597
BU02083461,WAN LAW,,BU,Apartment House,Active,9.95E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,5910  ORANGE AVE,90805,SOLE,0,0,0,0,6,Apartment House,9,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106598
BU02083480,"MARGIE, H JERNIGAN",,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,1815  SOUTH ST  1815-1817 South St,90805,SOLE,0,0,0,0,5,Apartment House,9,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106599
BU02083490,FELICISIMO AND MARIA E SARNO,,BU,Apartment House,Active,2.58E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,1639  SOUTH ST,90805,PARTNER,0,0,0,0,7,Apartment House,9,,New License,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106600
BU07076991,"NASH, JEROME J TRUST",,BU,Commercial/Industrial Space  Rental,Active,1.06E+12,1.03E+12,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,2512  SOUTH ST  2612-2628 South St,90805,TRUST,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106636
BU07062451,JESUS AVILA,,BU,Commercial/Industrial Space  Rental,Active,8.71E+11,8.71E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,5140  LONG BEACH BLVD,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Commercial/Industrial Space,106701
BU07062472,INC. BEST WESTERN SUMMIT INN,,BU,Commercial/Industrial Space  Rental,Active,1.02E+12,4.92E+11,1.57E+12,,EURODRI,1.54E+12,Renewed,COM,5155  LONG BEACH BLVD,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106705
BU02084715,JOHN C ATKINSON,,BU,Apartment House,Active,9.89E+11,2.58E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,5700  LIME AVE,90805,SOLE,0,0,0,0,4,Apartment House,8,,Change of Ownership,,No,No,Rental ??? Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106732
BU07062661,GANI & USMAN VOHRA,,BU,Commercial/Industrial Space  Rental,Active,1.21E+12,7.84E+11,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,5299  LONG BEACH BLVD,90805,PARTNER,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Address,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,,106780
BU07062672,VAREE INVESTMENT LLC,,BU,Commercial/Industrial Space  Rental,Active,1.12E+12,1.12E+12,1.56E+12,,EURODRI,1.53E+12,Renewed,COM,"5300  LONG BEACH BLVD  5300,02,04,06 Long Beach Blvd",90805,LLC,0,0,0,0,0,Commercial/Industrial Space  Rental,8,,Change of Ownership,,No,No,Rental ??? Non-Residential Property,No,,,,0,0,,,,,,,,,,,,,,Comm Industrial Rental,106783
BU00036900,SOUTH COAST SHINGLE CO,,BU,Wholesale,Active,-5.15E+11,-5.15E+11,1.55E+12,,EURODRI,1.55E+12,Pre-Renew,COM,2220  SOUTH ST,90805,CORP,18,0,0,0,0,Wholesale,8,,New License,,No,No,Wholesale,No,,,,0,0,,,,,,,,,,,,,,Bldg Mtrls,106789
